stop_id,stop_code,stop_name,stop_lat,stop_lon
MZB006,MZB006,MEZZANA BIGLI Balossa Bigli (Savasini) - SP206,45.07405709,8.90337292
MZO001,MZO001,MARZANO Cascina Bianca (Cascina Montepagano),45.26240041,9.27661656
MZO002,MZO002,MARZANO Cascina Bianca (Cascina Montepagano),45.26251417,9.27661681
MZO003,MZO003,TORREVECCHIA PIA Cascina Bianca - SP9/Iotti,45.26835702,9.27348835
MZO004,MZO004,TORREVECCHIA PIA Cascina Bianca - SP9/Iotti,45.2683561,9.27359747
MZO005,MZO005,"TORREVECCHIA PIA Cascina Bianca - SP9, 11",45.26637531,9.2750173
MZO006,MZO006,"TORREVECCHIA PIA Cascina Bianca - SP9, 11",45.26611216,9.27501449
MZO007,MZO007,MARZANO Spirago - Bergamaschi/Borgo,45.25495239,9.28616993
MZO008,MZO008,MARZANO Spirago - Bergamaschi/Borgo,45.25472329,9.28647004
MZO009,MZO009,"MARZANO Al Dosso, 44",45.24662342,9.29833056
MZO010,MZO010,"MARZANO Al Dosso, 44",45.24657175,9.29822346
MZO011,MZO011,MARZANO Roma (Posta),45.24805374,9.29538842
MZO012,MZO012,MARZANO Roma (Posta),45.24800934,9.29533661
NOR001,NOR001,NOVARA Autostazione - Pastore,45.44600635,8.62989971
NOR002,NOR002,NOVARA Milano/Calderara,45.44462419,8.64502813
NOR003,NOR003,NOVARA Curtatone (Istituti),45.44323393,8.62952741
NOR004,NOR004,NOVARA Milano/Sconfietti,45.44460033,8.64492292
NOR006,NOR006,NOVARA Curtatone (Istituti),45.44355786,8.62912329
OBI001,OBI001,OTTOBIANO S.Michele/Gambarana,45.15421837,8.82896283
OBI002,OBI002,OTTOBIANO S.Michele/Pellico,45.15438076,8.82868622
OBI003,OBI003,OTTOBIANO Italia/Marconi,45.15307085,8.83013825
OBI004,OBI004,OTTOBIANO Italia/Marconi,45.15269816,8.83026052
OGE001,OGE001,MORNICO LOSANA Losana - SP46,45.00805328,9.1919781
OGE002,OGE002,MORNICO LOSANA Losana - SP46,45.00796376,9.19195047
OGE003,OGE003,OLIVA GESSI Fornace - Novellina,45.00505664,9.16992226
OGE004,OGE004,OLIVA GESSI Tenuta Vinicola - SP46,45.00365545,9.17817057
OGE006,OGE006,OLIVA GESSI Tenuta Vinicola - SP46,45.00375206,9.17824844
OPR001,OPR001,OPERA Dosso Cavallino - SP28 Vigentina,45.36186514,9.2064169
OPR002,OPR002,OPERA Dosso Cavallino - SP28 Vigentina,45.36195913,9.20664268
OPR003,OPR003,"OPERA Noverasco - SS412, 1",45.39485634,9.21093631
OPR004,OPR004,"OPERA Noverasco - SS412, 1",45.3939678,9.21140352
OPR005,OPR005,OPERA Berlinguer/Allende,45.37817414,9.21261652
OPR006,OPR006,OPERA Berlinguer/Dante,45.3774137,9.21240286
OPR008,OPR008,OPERA Diaz/S.Francesco,45.37423951,9.21165028
OPR009,OPR009,OPERA Diaz/Manara,45.37089517,9.21070143
OPR010,OPR010,OPERA Diaz/Mameli,45.37052114,9.21033842
OPR011,OPR011,OPERA Diaz/S.Francesco,45.37438408,9.21195265
OPR012,OPR012,OPERA S.Francesco/Lombardia,45.37404432,9.2122523
OPR013,OPR013,OPERA S.Francesco/Lombardia,45.37355208,9.21252885
OPR014,OPR014,OPERA S.Francesco/Romagna,45.37133927,9.21338475
OPR015,OPR015,OPERA S.Francesco/Romagna,45.37040668,9.21398014
PAV004,PAV004,PAVIA Trento/Lucania,45.19524426,9.17663559
PAV005,PAV005,PAVIA Ferrini/S.Paolo,45.19099858,9.16917293
PAV008,PAV008,PAVIA Della Repubblica (Stadio Comunale),45.20369285,9.15219528
PAV009,PAV009,"PAVIA Brambilla, 102 (Tangenziale Ovest)",45.20496101,9.14874558
PAV011,PAV011,"PAVIA Brambilla, 70",45.20226893,9.14969311
PAV012,PAV012,"PAVIA Brambilla, 34",45.19884076,9.15094535
PAV013,PAV013,PAVIA Abbiategrasso (IIS Volta),45.20032394,9.13616126
PAV014,PAV014,PAVIA Ludovico il Moro (IPSIA Cremona),45.1936364,9.16226402
PAV015,PAV015,PAVIA Abbiategrasso (IIS Volta),45.20023293,9.13606771
PAV016,PAV016,PAVIA FS - Robecchi Brichetti,45.18989926,9.14556958
PAV017,PAV017,PAVIA Ludovico il Moro/Cattaneo,45.19482933,9.15959753
PAV018,PAV018,PAVIA Verona/Torino,45.1914485,9.18406953
PAV019,PAV019,PAVIA Ponzio (Istituto Clerici),45.1897144,9.20429128
PAV022,PAV022,PAVIA Castello (Musei Civici),45.18956492,9.15699081
PAV024,PAV024,"PAVIA Policlinico - Traumatologia, Infettivi",45.20059238,9.14610005
PAV025,PAV025,PAVIA Policlinico - Forlanini (Pediatria),45.19984354,9.14750808
PAV026,PAV026,PAVIA Policlinico - Centro Trasfusionale,45.19853033,9.14852899
PAV027,PAV027,"PAVIA Policlinico - Chirurgie, Medicine",45.19802827,9.14773323
PAV028,PAV028,"PAVIA Policlinico - Oculistica, Ostetricia",45.1961909,9.1471551
PAV029,PAV029,"PAVIA Policlinico - Rep. Speciali, Radiologia",45.19758232,9.14636423
PAV032,PAV032,PAVIA Policlinico - Centro Trasfusionale,45.19839208,9.14897586
PAV033,PAV033,PAVIA Policlinico - Forlanini (Pediatria),45.199864,9.1478764
PAV034,PAV034,"PAVIA Policlinico - Traumatologia, Infettivi",45.20070545,9.14613034
PAV035,PAV035,PAVIA Ca' della Terra,45.2065803,9.19127451
PAV036,PAV036,PAVIA Lardirago/Ca' della Terra,45.20684398,9.19044552
PAV037,PAV037,PAVIA Fasolo/Trento,45.19602131,9.17702802
PAV038,PAV038,PAVIA Bramante/SP35 (Parcheggio),45.16792058,9.14228536
PAV039,PAV039,PAVIA Lardirago/Ca' della Terra,45.20696933,9.1906897
PAV040,PAV040,PAVIA Della Repubblica (Parcheggio Naviglio),45.20252828,9.15345468
PAV043,PAV043,PAVIA Cassinino - SP35 Dei Giovi,45.22502862,9.14080465
PAV045,PAV045,PAVIA Vigentina (Casa Circondariale),45.20777889,9.1759782
PAV047,PAV047,PAVIA Castello (Musei Civici),45.18913065,9.15759752
PAV048,PAV048,PAVIA SP2/Vigne di Fossarmato,45.21881488,9.20346534
PAV049,PAV049,"PAVIA Ferrini, 12A",45.19072937,9.16802151
PAV050,PAV050,PAVIA Montebellino - SP11/Villalunga,45.2178316,9.11152477
PAV052,PAV052,PAVIA Cassinino - SP35 Dei Giovi,45.22511209,9.14089694
PAV053,PAV053,"PAVIA Fossarmato, 124 (Chiesa)",45.19484674,9.22094094
PAV054,PAV054,PAVIA Fossarmato/Trovamala,45.19258188,9.21982569
PAV055,PAV055,PAVIA Lodi/Ponzio (Zona Commerciale),45.19028957,9.20293366
PAV056,PAV056,PAVIA Fossarmato/Trovamala,45.19246866,9.21988191
PAV057,PAV057,PAVIA Fossarmato (Parco Giochi - Chiesa),45.19553417,9.22129356
PAV058,PAV058,PAVIA Scarpone,45.16861229,9.20948118
PAV059,PAV059,PAVIA Giulotto (Green Campus),45.20769263,9.1381516
PAV060,PAV060,PAVIA Boezio (Clinica del Lavoro),45.18942285,9.15040712
PAV061,PAV061,PAVIA Palestro/Ariberto,45.18782716,9.1485597
PAV062,PAV062,PAVIA Roma/XX Settembre,45.18724665,9.15374424
PAV063,PAV063,PAVIA Della Paiola (C.na Vignolo),45.198294,9.200883
PAV102,PAV102,PAVIA Montemaino/Boggioni,45.22173654,9.17367896
PAV103,PAV103,PAVIA Montemaino/Mirabello,45.22099287,9.17003717
PAV104,PAV104,PAVIA Mirabello/S.Bernardo,45.22092689,9.16657913
PAV105,PAV105,PAVIA Mirabello (Scuole),45.21845367,9.16584462
PAV106,PAV106,PAVIA Mirabello/Rampoldi,45.21653542,9.16521143
PAV107,PAV107,PAVIA Mirabello/Rizza,45.21466187,9.16439416
PAV108,PAV108,"PAVIA Mirabello, 22",45.21280787,9.16375031
PAV110,PAV110,PAVIA Rione Scala - D'Acquisto,45.2117181,9.16040636
PAV111,PAV111,"PAVIA Scala, 2",45.21141565,9.16285178
PAV113,PAV113,PAVIA Olevano/Cerise,45.20572531,9.16134251
PAV114,PAV114,PAVIA Olevano/Case Nuove dè Canonici,45.20358712,9.16071754
PAV115,PAV115,PAVIA Olevano/Spelta,45.20151969,9.16002407
PAV116,PAV116,PAVIA Olevano/Da Vigevano,45.19981109,9.15933056
PAV117,PAV117,PAVIA S.Giuseppe,45.19762442,9.15870102
PAV118,PAV118,PAVIA Bligny/Borgo Calvenzano,45.19246973,9.15815259
PAV119,PAV119,PAVIA Ludovico il Moro/Marconi,45.19365195,9.16221381
PAV120,PAV120,PAVIA Ludovico il Moro/Tasso,45.19246366,9.1641927
PAV121,PAV121,PAVIA Tasso/Alzaia,45.1913426,9.16331752
PAV122,PAV122,PAVIA Cairoli/Emanuele Filiberto,45.18940279,9.16128857
PAV123,PAV123,PAVIA Matteotti/Griziotti,45.18989295,9.15500583
PAV124,PAV124,PAVIA Strada Nuova/Italia,45.1876483,9.15624822
PAV125,PAV125,PAVIA Strada Nuova/Demetrio,45.1855268,9.15523266
PAV127,PAV127,PAVIA Strada Nuova/Maffi (P.te Coperto),45.18240457,9.15389188
PAV128,PAV128,PAVIA Ghinaglia (P.te Coperto),45.17981181,9.15248895
PAV129,PAV129,PAVIA Dei Mille/Beretta,45.17759917,9.15033372
PAV130,PAV130,PAVIA Dei Mille/Strada Persa,45.17472912,9.14855974
PAV131,PAV131,PAVIA Dei Mille/Gravellone,45.17185689,9.14580267
PAV145,PAV145,PAVIA Dei Mille/Gravellone,45.17180941,9.14592295
PAV146,PAV146,PAVIA Dei Mille/Vanzini,45.17509079,9.14890839
PAV147,PAV147,PAVIA Dei Mille/Pasino,45.17776627,9.15067124
PAV148,PAV148,PAVIA Ghinaglia (P.te Coperto),45.17963288,9.15248557
PAV149,PAV149,PAVIA Strada Nuova/Capsoni (P.te Coperto),45.18230194,9.15389924
PAV151,PAV151,PAVIA Strada Nuova/Demetrio,45.18624311,9.15559462
PAV152,PAV152,PAVIA Strada Nuova/Italia,45.18746244,9.1559906
PAV153,PAV153,PAVIA Matteotti/Petrarca,45.18947992,9.15492127
PAV155,PAV155,PAVIA Tasso/Colesino,45.19168245,9.16428456
PAV156,PAV156,PAVIA Ludovico il Moro/Albani,45.19243814,9.16433289
PAV157,PAV157,PAVIA Ludovico il Moro/Marconi,45.19376227,9.16211335
PAV158,PAV158,PAVIA Bligny/Borgo Calvenzano,45.19261207,9.15811881
PAV159,PAV159,PAVIA Scaramuzza/S.Giuseppe,45.19686878,9.15885411
PAV160,PAV160,PAVIA Olevano/Rossi,45.19933261,9.15928665
PAV161,PAV161,PAVIA Olevano/Caduti del Lavoro,45.20172602,9.16013373
PAV162,PAV162,PAVIA Olevano/Andreoli,45.2037652,9.160825
PAV163,PAV163,PAVIA Olevano/Cerise,45.2058555,9.16148943
PAV164,PAV164,PAVIA Olevano/Scala,45.21142088,9.16343553
PAV165,PAV165,PAVIA Mirabello/Pavesi,45.21307515,9.16408851
PAV166,PAV166,PAVIA Mirabello/Ridella,45.21474692,9.16449865
PAV167,PAV167,PAVIA Mirabello/Rampoldi,45.21664077,9.16536096
PAV168,PAV168,PAVIA Mirabello (Scuole),45.21847751,9.16591038
PAV169,PAV169,PAVIA S.Bernardo,45.22090248,9.16664059
PAV170,PAV170,PAVIA Montemaino/Mirabello,45.22102669,9.17037065
PAV171,PAV171,PAVIA Montemaino/Pizzocaro,45.22180317,9.17326128
PAV173,PAV173,PAVIA Garibaldi/Lotario,45.18121535,9.16567093
PAV174,PAV174,PAVIA Partigiani/Venezia,45.18146563,9.16904347
PAV175,PAV175,"PAVIA S.Giovannino, 7",45.1825169,9.17097851
PAV176,PAV176,PAVIA S.Giovannino (Cimitero),45.18455435,9.17101914
PAV177,PAV177,PAVIA S.Giovannino/Fiorentini,45.18757208,9.17047954
PAV178,PAV178,PAVIA S.Paolo/Campari,45.18919578,9.16960961
PAV180,PAV180,PAVIA Folperti/Torretta,45.19403702,9.16598024
PAV181,PAV181,PAVIA Folperti/Marconi,45.1953965,9.16307034
PAV182,PAV182,PAVIA Folperti/S.Giuseppe,45.19676821,9.1600083
PAV185,PAV185,PAVIA Indipendenza (ATS),45.19334627,9.15546854
PAV186,PAV186,PAVIA Indipendenza/Cuzio,45.19489413,9.1524617
PAV188,PAV188,PAVIA Trieste/Chiesa,45.19237481,9.15059119
PAV189,PAV189,PAVIA Matteotti/Lanfranco,45.19015603,9.15146406
PAV191,PAV191,PAVIA Cairoli/S.Maria alle Pertiche,45.18877924,9.16040146
PAV192,PAV192,PAVIA Cairoli/Carlo Alberto,45.18731233,9.15926543
PAV193,PAV193,PAVIA Sacchi/Sale,45.18492501,9.15823218
PAV194,PAV194,PAVIA Municipio (Comune),45.18457351,9.15969852
PAV195,PAV195,PAVIA Volta/Franchi Maggi,45.18452784,9.16126688
PAV196,PAV196,PAVIA Garibaldi/S.Giovanni in Borgo,45.18198221,9.1601224
PAV197,PAV197,PAVIA Montebolone - Amendola,45.17797124,9.20559777
PAV198,PAV198,PAVIA Cremona/Amati,45.17754148,9.2011
PAV199,PAV199,PAVIA Cremona/Tibaldi,45.17788087,9.19812013
PAV200,PAV200,PAVIA Cremona/Scarenzio,45.17854578,9.19424215
PAV201,PAV201,PAVIA Cremona/Salimbeni,45.17932416,9.19025563
PAV202,PAV202,PAVIA Cremona/Pollaioli,45.18001862,9.18671547
PAV203,PAV203,PAVIA S.Pietro in Verzolo/Maggi,45.18091802,9.18161225
PAV204,PAV204,PAVIA Montegrappa/Donegani,45.18202867,9.17595393
PAV205,PAV205,PAVIA Partigiani/Dossi,45.18228452,9.17362126
PAV206,PAV206,PAVIA Partigiani/S.Giovannino,45.18182143,9.1706681
PAV207,PAV207,PAVIA Partigiani/Sardegna,45.18141765,9.16782895
PAV208,PAV208,PAVIA Gorizia/Garibaldi,45.18195146,9.16622885
PAV209,PAV209,PAVIA Gorizia/Calchi,45.18411833,9.16479609
PAV210,PAV210,PAVIA Scopoli/S.Epifanio,45.18487351,9.16268319
PAV211,PAV211,PAVIA Municipio (Comune),45.18462148,9.1596861
PAV212,PAV212,PAVIA Trento/Monferrato,45.19489122,9.17674653
PAV215,PAV215,PAVIA Cavour/Palestro,45.18709607,9.14753952
PAV216,PAV216,PAVIA FS - Della Stazione,45.18851817,9.1459001
PAV217,PAV217,PAVIA Filzi/Dante,45.19065433,9.14954347
PAV218,PAV218,PAVIA Olevano/Briosco,45.21072307,9.16307188
PAV219,PAV219,PAVIA Golgi (Policlinico S.Matteo),45.19579571,9.14876411
PAV220,PAV220,PAVIA Golgi/Taramelli,45.19565771,9.14680928
PAV222,PAV222,PAVIA Taramelli/Forlanini,45.19859167,9.14396904
PAV223,PAV223,PAVIA Taramelli/Donatori del Sangue (AVIS),45.19971701,9.14263697
PAV224,PAV224,PAVIA Ferrata (Tangenziale Ovest),45.20184327,9.13993508
PAV225,PAV225,PAVIA Maugeri (Istituti Maugeri - Mondino),45.20344071,9.14070618
PAV226,PAV226,PAVIA Ferrata/Abbiategrasso,45.20286309,9.13387152
PAV227,PAV227,PAVIA Tibaldi/Cervi,45.19989082,9.13105801
PAV228,PAV228,PAVIA Cascina Pelizza - Tibaldi,45.1988031,9.12938801
PAV229,PAV229,PAVIA S.Lanfranco/Tevere,45.19447136,9.12613496
PAV230,PAV230,PAVIA Della Repubblica - Gramegna,45.20481667,9.1511519
PAV231,PAV231,PAVIA S.Lanfranco/Tevere,45.19438353,9.12651102
PAV232,PAV232,PAVIA Cascina Pelizza - Tibaldi,45.19818755,9.12877021
PAV233,PAV233,PAVIA Tibaldi/Cervi,45.19987994,9.13115442
PAV234,PAV234,PAVIA Ferrata/Abbiategrasso,45.20298343,9.13417481
PAV235,PAV235,PAVIA Maugeri (Istituti Maugeri - Mondino),45.20330465,9.14106442
PAV236,PAV236,PAVIA Ferrata (Tangenziale Ovest),45.20183086,9.13981061
PAV237,PAV237,PAVIA Taramelli (AVIS),45.19947506,9.1426263
PAV238,PAV238,PAVIA Taramelli/Bassi,45.19774833,9.14429881
PAV239,PAV239,PAVIA Golgi/Taramelli,45.19561003,9.14693767
PAV240,PAV240,PAVIA Golgi (Policlinico S.Matteo),45.19569409,9.14836172
PAV241,PAV241,PAVIA Trieste/Longobardi,45.1933043,9.15133477
PAV242,PAV242,PAVIA Trieste/Filzi,45.1905827,9.1478986
PAV243,PAV243,PAVIA FS - Della Stazione,45.18849384,9.14564121
PAV244,PAV244,PAVIA Cavour/Della Minerva,45.18696384,9.14801474
PAV245,PAV245,PAVIA Cavour/Tribunale (Palazzo di Giustizia),45.18630689,9.15080533
PAV247,PAV247,PAVIA Mazzini/Cavallotti,45.18508707,9.15673175
PAV248,PAV248,PAVIA Scopoli/Franchi Maggi,45.1847403,9.1619293
PAV250,PAV250,PAVIA Gorizia/Garibaldi,45.18177289,9.16619297
PAV251,PAV251,PAVIA Partigiani/S.Giovannino,45.18185305,9.17143049
PAV252,PAV252,PAVIA Montegrappa/Dossi,45.1821307,9.1748985
PAV253,PAV253,PAVIA S.Pietro in Verzolo (Chiesa),45.18079582,9.18184119
PAV254,PAV254,PAVIA Cremona/Francana,45.17986225,9.18716633
PAV255,PAV255,PAVIA Cremona/Giardini,45.17916417,9.19072417
PAV256,PAV256,PAVIA Cremona/Scarenzio,45.17818053,9.19531521
PAV257,PAV257,PAVIA Cremona/Tibaldi,45.17774096,9.19878893
PAV258,PAV258,PAVIA Cremona/Grumello,45.17733337,9.20217198
PAV259,PAV259,PAVIA Vallone - Gramsci,45.1924943,9.19035671
PAV260,PAV260,PAVIA Nenni/Camera,45.19295918,9.19217074
PAV261,PAV261,PAVIA Nenni/De Gasperi,45.19461135,9.19087657
PAV262,PAV262,PAVIA Don Sturzo/Della Paiola,45.19555111,9.18843381
PAV263,PAV263,PAVIA Pensa/Della Paiola,45.1960099,9.18473551
PAV264,PAV264,PAVIA Pensa/Bologna,45.19781745,9.18421069
PAV265,PAV265,PAVIA Tavazzani/Lardirago,45.19972366,9.18146804
PAV266,PAV266,PAVIA Tavazzani (Piazzale),45.19919675,9.17977532
PAV267,PAV267,PAVIA Tavazzani/Lardirago,45.19974427,9.18165246
PAV268,PAV268,PAVIA Pensa/Broni,45.19892984,9.18331646
PAV269,PAV269,PAVIA Pensa/Maciachini,45.19618619,9.18475887
PAV270,PAV270,PAVIA Della Paiola/Pensa,45.19547813,9.18363058
PAV271,PAV271,PAVIA Della Paiola/Solferino,45.19495158,9.18112232
PAV276,PAV276,PAVIA Fasolo/Brianza,45.1939049,9.17376604
PAV277,PAV277,PAVIA Addobbati/Fasolo,45.19309007,9.17258055
PAV279,PAV279,PAVIA S.Paolo/Ferrini,45.19063559,9.16871867
PAV280,PAV280,PAVIA Campari/S.Paolo,45.18868181,9.16934361
PAV281,PAV281,PAVIA Campari/Ferrini,45.18898138,9.16729822
PAV282,PAV282,PAVIA Bligny/Tasso,45.19067724,9.16233842
PAV283,PAV283,PAVIA Della Repubblica (Porta Milano),45.1935536,9.15723902
PAV284,PAV284,PAVIA XI Febbraio (Porta Milano),45.19227457,9.15677237
PAV286,PAV286,PAVIA Matteotti/Dante,45.19039018,9.15217318
PAV287,PAV287,PAVIA Manzoni/Guidi,45.18732722,9.14543415
PAV288,PAV288,PAVIA Manzoni/Da Pavia,45.18762259,9.14298403
PAV289,PAV289,PAVIA Riviera/Folla di Sopra,45.18812403,9.13878623
PAV290,PAV290,PAVIA Riviera (Ex Arsenale Militare),45.18856964,9.1357012
PAV291,PAV291,PAVIA Riviera/Vivai,45.19090315,9.13242597
PAV292,PAV292,PAVIA S.Lanfranco (Cimitero),45.19364185,9.13013812
PAV293,PAV293,PAVIA S.Lanfranco/Del Colombarone,45.19465149,9.12388491
PAV294,PAV294,"PAVIA Mascherpa, 47",45.19521565,9.12045158
PAV295,PAV295,"PAVIA Mascherpa, 61",45.19538628,9.11895002
PAV296,PAV296,PAVIA Chiozzo/Turati,45.19597192,9.11579963
PAV297,PAV297,PAVIA Chiozzo/Grandi,45.1962781,9.11401562
PAV298,PAV298,PAVIA Chiozzo/Colorni,45.19701396,9.11137846
PAV299,PAV299,"PAVIA Sora, 12A",45.19832665,9.10736693
PAV300,PAV300,PAVIA Sora/Strada Molinazzo,45.1999897,9.10507297
PAV301,PAV301,PAVIA Sora (C.na Molinazzo),45.20251131,9.1025364
PAV302,PAV302,PAVIA Sora/Strada Molinazzo,45.1997698,9.10522627
PAV303,PAV303,"PAVIA Sora, 17",45.19840274,9.10724172
PAV304,PAV304,PAVIA Chiozzo/Colorni,45.1968961,9.1116351
PAV305,PAV305,PAVIA Chiozzo/Labriola,45.19647869,9.11348077
PAV306,PAV306,PAVIA Chiozzo/Turati,45.19578798,9.11658859
PAV307,PAV307,"PAVIA Mascherpa, 61",45.19545417,9.11874966
PAV308,PAV308,PAVIA Policlinico - Ingresso Principale,45.19645224,9.14866043
PAV309,PAV309,PAVIA S.Lanfranco/Del Colombarone,45.19475194,9.12350079
PAV310,PAV310,PAVIA S.Lanfranco (Cimitero),45.19385755,9.12958216
PAV311,PAV311,PAVIA Riviera/Strada,45.19110591,9.13214587
PAV312,PAV312,PAVIA Riviera (Ex Arsenale Militare),45.18853397,9.13555847
PAV313,PAV313,PAVIA Riviera/Gragnani,45.18796673,9.13970002
PAV314,PAV314,PAVIA Manzoni/Da Pavia,45.1875714,9.14288843
PAV315,PAV315,PAVIA FS - Della Stazione,45.18812658,9.14534415
PAV316,PAV316,PAVIA Battisti/Della Minerva,45.1875023,9.14745887
PAV317,PAV317,PAVIA XI Febbraio (Porta Milano),45.19166689,9.15673788
PAV319,PAV319,PAVIA Bligny/Morosi,45.19075275,9.16197343
PAV320,PAV320,PAVIA Campari/Sicilia,45.18899408,9.16661175
PAV321,PAV321,PAVIA Campari/S.Giovannino,45.18853493,9.16972065
PAV322,PAV322,PAVIA Parco Vecchio/Poma,45.19197606,9.16818669
PAV324,PAV324,PAVIA Fasolo/Addobbati,45.19295319,9.17262088
PAV325,PAV325,PAVIA Fasolo/Liguria,45.19420113,9.17410197
PAV328,PAV328,PAVIA Solferino/Mortara,45.19248044,9.18141078
PAV332,PAV332,PAVIA Della Paiola/Torino,45.19503051,9.18179214
PAV333,PAV333,PAVIA Della Paiola/Pastrengo,45.19576438,9.18555633
PAV334,PAV334,PAVIA Don Sturzo/Della Paiola,45.19555568,9.1881916
PAV335,PAV335,PAVIA Nenni/De Gasperi,45.19448212,9.19136296
PAV336,PAV336,"PAVIA Nenni, 192",45.19267133,9.19195118
PAV337,PAV337,PAVIA FS - Della Stazione,45.18831645,9.14553258
PAV340,PAV340,PAVIA Della Repubblica/Ludovico il Moro,45.1947721,9.15738959
PAV341,PAV341,PAVIA Scaramuzza/Ludovico il Moro,45.19524751,9.15933009
PAV342,PAV342,PAVIA Della Repubblica (Questura),45.19865816,9.15696154
PAV343,PAV343,PAVIA Della Repubblica/S.Giuseppe,45.19739873,9.15769458
PAV345,PAV345,"PAVIA Montebellino - SP11, 1210",45.22405746,9.10559045
PAV352,PAV352,PAVIA Tavazzani/Brusoni,45.19984332,9.18030847
PAV353,PAV353,PAVIA Pastrengo/Brescia,45.19394115,9.18544697
PAV354,PAV354,PAVIA Brescia/Torino,45.19332152,9.18326091
PAV356,PAV356,PAVIA Solferino/Casteggio,45.18986213,9.18259033
PAV357,PAV357,PAVIA Campari/Villa Eleonora,45.18742231,9.18025376
PAV358,PAV358,PAVIA Veneroni/Ciapessoni,45.18730464,9.17688712
PAV359,PAV359,PAVIA Stafforini (Cimitero),45.18539538,9.17575264
PAV360,PAV360,PAVIA Ciapessoni/Dolcini (Fu Gerla),45.18671881,9.1744039
PAV361,PAV361,PAVIA Ingrao/S.Giovannino,45.18675877,9.17141787
PAV362,PAV362,PAVIA LungoTicino Visconti/Rezia,45.18185234,9.15199018
PAV363,PAV363,PAVIA LungoTicino Visconti/Calcinara,45.18208368,9.14842788
PAV364,PAV364,PAVIA Montebello della Battaglia/Franchi,45.1826726,9.14563596
PAV365,PAV365,PAVIA Ticinello/Colombo,45.18371561,9.14328382
PAV366,PAV366,PAVIA Cavallini/Franchi,45.1841679,9.14589747
PAV367,PAV367,PAVIA Libertà/Della Minerva,45.18585701,9.14697122
PAV368,PAV368,PAVIA FS - Robecchi Brichetti,45.1894392,9.14492538
PAV369,PAV369,PAVIA Aselli/Golgi,45.1920284,9.14476859
PAV370,PAV370,PAVIA Aselli/Flarer,45.19331092,9.14374416
PAV371,PAV371,PAVIA Aselli/Cazzamali,45.19526818,9.14208986
PAV372,PAV372,PAVIA Aselli/Cagnoni,45.196296,9.14116893
PAV378,PAV378,PAVIA Aselli/Cagnoni,45.19695972,9.14063604
PAV379,PAV379,"PAVIA Moruzzi, 2",45.19482436,9.13954772
PAV380,PAV380,PAVIA Aselli/Cazzamali,45.19579283,9.14152321
PAV381,PAV381,PAVIA Aselli/Bargiggia,45.19394391,9.1431322
PAV383,PAV383,PAVIA Aselli/Lovati,45.19244177,9.14437033
PAV385,PAV385,PAVIA Manzoni/Guidi,45.18726431,9.14557547
PAV386,PAV386,PAVIA Cavallini/Franchi,45.18424645,9.14590211
PAV387,PAV387,PAVIA Ticinello/Colombo,45.18419309,9.14337388
PAV388,PAV388,PAVIA Montebello della Battaglia/Vittadini,45.18251975,9.14476476
PAV389,PAV389,PAVIA LungoTicino Visconti/Calcinara,45.1820456,9.14765711
PAV390,PAV390,PAVIA LungoTicino Visconti/Ballerini,45.18177152,9.15169341
PAV391,PAV391,PAVIA E. Filiberto/Necchi (Fontana),45.18942259,9.16253425
PAV392,PAV392,PAVIA Ingrao/S.Giovannino,45.18662961,9.17168304
PAV393,PAV393,PAVIA Dolcini (Fu Gerla)/Ciapessoni,45.18613183,9.17482659
PAV394,PAV394,PAVIA Stafforini (Cimitero),45.18531312,9.17633952
PAV395,PAV395,PAVIA Ciapessoni/Dolcini (Fu Gerla),45.1865912,9.17529613
PAV396,PAV396,PAVIA Veneroni/Ciapessoni,45.1872675,9.17699221
PAV397,PAV397,PAVIA Campari/Villa Eleonora,45.18727071,9.17991466
PAV398,PAV398,PAVIA Solferino/Cividale,45.19046838,9.18241374
PAV399,PAV399,PAVIA Gorizia/Scopoli (Mura Spagnole),45.18491253,9.16440565
PAV404,PAV404,PAVIA Tavazzani/Brusoni,45.1998051,9.180635
PAV405,PAV405,"PAVIA Ceva, 16",45.19979101,9.17783482
PAV406,PAV406,PAVIA Ceva/Marchesi,45.19911727,9.17638839
PAV407,PAV407,PAVIA Treves/Ortaglia Ospedale,45.20057791,9.17239855
PAV408,PAV408,PAVIA Treves/Vigentina,45.20088899,9.17079089
PAV409,PAV409,"PAVIA Vigentina, 17",45.19940364,9.16912668
PAV410,PAV410,PAVIA Della Torretta/Emilia,45.1970301,9.16812862
PAV411,PAV411,PAVIA Tasso/Della Torretta,45.19419163,9.16701332
PAV412,PAV412,PAVIA Tasso/Bona di Savoia,45.19292367,9.16617402
PAV413,PAV413,PAVIA FS - Della Stazione,45.18828671,9.14549515
PAV414,PAV414,PAVIA Tasso/Gaffurio,45.19289383,9.16627181
PAV415,PAV415,PAVIA Tasso/Della Torretta,45.19456432,9.1672619
PAV416,PAV416,PAVIA Torretta/Emilia,45.19630747,9.16793721
PAV417,PAV417,"PAVIA Vigentina, 17",45.19977971,9.1694108
PAV418,PAV418,PAVIA Treves/Vigentina,45.20091243,9.17031215
PAV419,PAV419,PAVIA Treves/Ortaglia Ospedale,45.20035525,9.17278182
PAV420,PAV420,PAVIA Marchesi,45.19997626,9.17702526
PAV423,PAV423,PAVIA Taramelli/Donatori del Sangue P,45.19971363,9.14264449
PAV424,PAV424,PAVIA Parco Vecchio (Istituto di Cura),45.19231021,9.16788072
