fermata;lat;lon
BOL043;44,49939461;11,35936335
BOL308;44,50269862;11,36258114
BOL309;44,5039447;11,36691955
BOL044;44,50498375;11,37089221
BOL045;44,51358605;11,4065639
CSM009;45,35367806;9,366478816
CSM010;45,35351039;9,366792176
BLZ770;45,54391736;9,442718833
BLZ771;45,54388143;9,442827587
MNO006;45,03060195;9,299409365
PAV183;45,19680615;9,157421655
PAV184;45,19497532;9,157075106
PAV185;45,19351831;9,155160266
MNO001;45,02264037;9,29945726
CTI003;45,16526132;9,060282524
CTI004;45,16216287;9,066241212
MNO002;45,03050744;9,299427457
PAV186;45,19496087;9,152527579
PAV187;45,19550621;9,148555813
PAV188;45,19248795;9,15076125
PAV189;45,19015603;9,151464056
MVE004;44,97113759;9,284640984
PAV191;45,18894134;9,160658153
PAV192;45,18731233;9,159265426
PAV193;45,18492501;9,158232183
PAV194;45,18457351;9,159698524
MPE015;44,99321442;9,237535138
MVE001;44,96174046;9,276635392
MVE006;44,96554219;9,281709702
PAV195;45,18452784;9,16126688
PAV196;45,18198221;9,160122398
MVE005;44,96563275;9,281640125
PAV197;45,17809803;9,205809055
PAV198;45,17754148;9,2011
PAV199;45,17788087;9,198120135
INZ899;45,52908282;9,470927107
CRM388;45,37304434;9,697783875
SZL415;45,31213974;9,371433893
OZN005;45,40082103;9,910393621
OZN006;45,40074365;9,910682155
OZN011;45,40068553;9,902556979
OZN012;45,40044996;9,902571653
SZL015;45,32600318;9,356483201
SZL017;45,31213903;9,371474227
CRM389;45,36236281;9,688543057
CRM324;45,35015052;9,664411778
CRM390;45,35838281;9,700798077
CRM029;45,36592137;9,69527983
CRM044;45,35310658;9,658676048
CRM045;45,35434727;9,657056363
CRM048;45,3556881;9,646705435
CRM049;45,35775603;9,647750362
CRM050;45,3569849;9,650397061
CRM051;45,35690717;9,653919811
CRM054;45,35885824;9,665203034
CRM056;45,35631207;9,677567089
CSD026;45,5268757;9,513143111
CRM057;45,35431251;9,681419057
CRM058;45,35778762;9,681905068
CRM059;45,35880039;9,680523049
BVS019;45,61404156;9,14841263
MNZ205;45,57769169;9,274826227
CMZrose;45,46145302;9,44327641
DRSpandfge;45,36498907;9,361645894
MNZ064;45,57739377;9,252882873
LCTCimit;45,3562252;9,223327146
MLNfrcena;45,46053558;9,219760827
MNZ069;45,60521903;9,268129253
MRLmatteot;45,43380644;9,430390842
MNZ065;45,57608294;9,251684767
LMB025;45,59492024;9,120491208
MLN720;45,47638734;9,118017208
MLN721;45,47550971;9,121308248
MLN645;45,47337924;9,119851876
MLN646;45,47192103;9,117948845
PZMstazfs;45,51275794;9,481099271
MLN647;45,46994208;9,115762274
MLN648;45,46996595;9,112449715
MLN649;45,47157805;9,111342184
SGNbarcerv;45,39894565;9,283492761
SGNitalpol;45,39781889;9,284151485
SGNtriequa;45,39763873;9,291356239
MLN650;45,47420471;9,110236567
MLN651;45,4759177;9,111107127
MLN722;45,47584004;9,088667729
MLN723;45,47561533;9,092000326
CRM285;45,36841062;9,678139551
CRM060;45,35979386;9,681508294
CRM502;45,35375505;9,690168999
MERSD2;44,50261084;11,36252201
RZZ691;45,37865544;9,178074952
CST007;45,49297144;9,56825244
CST006;45,49600489;9,577955638
CSV003;45,69929443;9,310227273
CSV004;45,69853938;9,311264989
MNZ022;45,59317119;9,249413022
CRM372;45,35579737;9,651489145
CRM099;45,37701446;9,672092713
CRM096;45,35292508;9,647603329
CRM095;45,35404863;9,651364289
CRM094;45,35438926;9,654758918
CRM091;45,35378716;9,663011374
CRM087;45,3599912;9,673392598
CRM086;45,36156559;9,671388853
CPT080;44,38888144;11,58847298
FGD001;45,52467578;9,543211001
MLN724;45,47077407;9,072647061
MLN725;45,47084429;9,073767788
SSG025;45,54545166;9,239980107
SSG035;45,54652683;9,23706849
STT035;45,42735536;9,393847669
STT033;45,42779497;9,387866877
STT034;45,42786291;9,390508162
PNT019;45,42995566;9,364182546
PLL020;45,4248491;9,404505968
PLL029;45,42528851;9,404759215
PNT020;45,43045158;9,363238149
BOL311;44,49930473;11,35952776
BOL312;44,50261084;11,36252201
BOL313;44,50390084;11,36660488
BOL314;44,50511424;11,37130996
CSM008;45,36432192;9,364385883
CST005;45,50318056;9,577250791
PLL803;45,42040647;9,396948639
VDN025;45,61217166;9,270895534
PLL804;45,42016297;9,398192812
TCO005;44,97594452;9,105415555
PAV201;45,17932415;9,19025563
RET003;44,95336844;9,034469771
RET002;44,94928685;9,036452629
PAV200;45,17854578;9,194242149
PAV202;45,18001862;9,186715474
PAV203;45,18091801;9,181612254
PAV204;45,18202867;9,175953937
PAV205;45,18228452;9,173621256
PAV206;45,18182143;9,170668099
PAV207;45,18136852;9,167825552
PAV208;45,18195146;9,16622885
PAV209;45,18411833;9,164796099
PAV210;45,18487351;9,162683194
ZAV018;44,8655115;9,264371558
ZAV019;44,86545044;9,264278494
ZAV020;44,86834596;9,265270114
VVD001;44,86832493;9,23401151
PAV333;45,19576438;9,185556325
PAV334;45,19555569;9,188191607
PAV335;45,19470747;9,190853261
PAV336;45,19267132;9,191951182
PAV011;45,20268447;9,149538574
PAV211;45,18462148;9,159686095
PAV213;45,18565196;9,15438606
PAV353;45,19394115;9,185446962
PAV214;45,1864023;9,150640602
PAV215;45,18709607;9,147539516
PAV216;45,18851817;9,145900103
PAV217;45,19065433;9,149543477
PAV218;45,21072307;9,163071873
PAV219;45,19579571;9,148764112
PAV220;45,19568254;9,146946105
PAV401;45,19300351;9,182984421
PAV403;45,19416515;9,185483158
PAV354;45,19332152;9,183260908
PAV542;45,19312123;9,185896609
PAV554;45,19317585;9,185933133
PAV547;45,18968077;9,187176062
PAV549;45,18964402;9,187022698
PAV442;45,19714719;9,179114936
PAV446;45,19718079;9,17932384
PAV222;45,19849818;9,144070199
CRM206;45,35897774;9,645512367
CRM385;45,36818181;9,70734268
CRM387;45,36341395;9,694051432
CRM001;45,36394128;9,679703663
CRM365;45,35402729;9,664886795
CRM370;45,35526868;9,646969136
CRM371;45,35868441;9,645852243
CRM374;45,35653148;9,651149391
CRM375;45,35603215;9,656606067
CRM007;45,35800391;9,672642723
CRM009;45,3651682;9,68344655
CRM139;45,35868437;9,673863754
CRM013;45,36054017;9,679067528
CRM140;45,36064377;9,679433352
CRM358;45,35439571;9,683193946
CRM362;45,35436249;9,683033513
CRM008;45,36634802;9,685931395
CRM377;45,35944715;9,683642412
CRM378;45,35805418;9,690711389
CRM078;45,3583092;9,685114131
CRM077;45,35815342;9,690570862
CRM123;45,35266184;9,690570481
CRM379;45,36671929;9,693428088
PRR089;45,43078837;9,288299556
CRM136;45,35321899;9,690424058
CRM052;45,35594065;9,656587339
CRM053;45,35675894;9,662884125
INZ009;45,53685478;9,478342812
CRM030;45,36396874;9,694490702
CRM017;45,36401324;9,695150676
CRM133;45,36124458;9,694516285
INZ010;45,53676667;9,478054422
VGN024;45,49750071;9,374093295
CRM316;45,36534604;9,688591788
CRM315;45,3653607;9,689538261
PZM013;45,51329785;9,438339758
PZM014;45,51331248;9,438232022
VZZ401;45,3603015;9,34093647
VZZ001;45,35956337;9,33802964
VZZ002;45,35991719;9,340186271
VRD019;45,5970641;9,153621416
PAV223;45,19971701;9,142636963
CLV900;45,47761293;9,593755246
VRD020;45,59679409;9,154088427
SDN306;45,41447131;9,255341519
SDN304;45,41257945;9,257542607
SDN305;45,4125531;9,257471904
STT045;45,4314166;9,384666831
SDN301;45,41940799;9,253870201
SDN204;45,40459662;9,229203816
STT044;45,43384218;9,3803664
STT046;45,43568794;9,385834595
MNT013;45,37166752;9,579004246
MNT014;45,37149282;9,578057713
BOL046;44,51339596;11,40662047
PAV224;45,20184327;9,13993508
PAV225;45,20319319;9,141174353
PAV226;45,20273127;9,133704833
PAV227;45,19986184;9,131049693
PAV228;45,19890757;9,129578278
PAV229;45,19446309;9,126247735
PAV231;45,1943833;9,126568965
PAV232;45,19818755;9,128770207
PAV233;45,19987994;9,131154419
PAV234;45,20298343;9,13417481
PAV235;45,20309571;9,141394634
PAV236;45,20183085;9,1398106
PAV237;45,19947506;9,1426263
PAV239;45,19561732;9,147096459
PAV240;45,1956941;9,148361716
PAV241;45,1933043;9,151334762
PAV242;45,19069678;9,147994044
PAV243;45,18849384;9,14564122
PAV244;45,18696384;9,148014743
PAV245;45,18630689;9,150805333
PAV238;45,19762429;9,144368088
PAV246;45,18562237;9,15402091
GSN030;45,69775682;9,207241443
SZL016;45,32987754;9,35594547
PRR080;45,4261006;9,309409372
CRM028;45,36872008;9,695973029
PAV445;45,19610898;9,177052566
VDN069;45,60516318;9,268081527
PAV281;45,18897424;9,167295987
PAV282;45,19067724;9,162338419
PAV283;45,1935536;9,157239013
SDN137;45,41227325;9,265949581
DES910;45,61172729;9,222501865
SGN075;45,3804878;9,301513131
CSN121;45,50265228;9,342517328
SGN573;45,39205516;9,287686877
SDN136;45,4117555;9,266290748
SDN537;45,41219505;9,266142088
SGN073;45,39161415;9,288123085
SGN574;45,38019771;9,301588761
SGN074;45,37955523;9,302140132
SGN575;45,38035075;9,301615631
MNZ910;45,56900622;9,268921693
CSN120;45,50270387;9,343858295
SDN302;45,41263892;9,253595877
SPN031;45,40164306;9,476147163
SGR100;45,48139299;9,298502488
SZL021;45,33938587;9,362946888
SZL022;45,33968017;9,363176355
VDN022;45,61127754;9,265371428
PLZ026;45,39447086;9,591605911
PAV284;45,19227457;9,156772367
PAV212;45,19489122;9,176746527
CRN902;45,47891353;9,03614125
PVM646;45,33961661;9,203325891
SER035;45,65326513;9,208748982
EXP001;45,5160257;9,115494532
EXP002;45,56155916;9,050991587
EXP003;45,48680217;9,077286469
EXP004;45,51903069;9,113631151
EXP005;45,51939153;9,113957332
SGR018;45,4783225;9,308762648
CFE900;44,59312962;11,05095145
LUG900;44,42936554;11,91758108
SNC003;45,39768306;9,864109694
SNC004;45,39754191;9,864151009
VGN030;45,50322517;9,37339929
VGN031;45,50304114;9,373714704
PZM091;45,51162387;9,439143784
PZM092;45,51185779;9,43898218
PZM093;45,52317014;9,467527739
PZM094;45,52323934;9,467469178
MLN750;45,47616324;9,112119409
MLN401;45,44348811;9,263091779
MLN749;45,39927935;9,206165595
SDN303;45,40942013;9,257659901
CVA001;45,40762701;9,624224669
MNZ003;45,58134632;9,271077871
MAS203;44,49323761;11,38587411
PLZ025;45,3945214;9,591325127
MAS97;44,49338076;11,37332855
ZAV012;44,85807534;9,256280461
ZAV013;44,85818416;9,256594476
ZAV808;44,86530821;9,264408426
ZAV811;44,8472957;9,242788603
PAV534;45,22174494;9,176894111
PAV527;45,22166909;9,176631504
ZAV801;44,86054457;9,314635895
ROM011;44,86051268;9,314787874
ROM012;44,86041557;9,314746842
ZAV007;44,8551781;9,249661025
ZAV006;44,85520162;9,249760794
ZAV004;44,84722819;9,242763934
ZAV005;44,8472769;9,242714787
PAV267;45,19979363;9,181735967
PAV441;45,20125244;9,184219039
PAV447;45,20133704;9,184528879
PAV268;45,19892983;9,183316457
PAV324;45,19295319;9,172620876
PAV536;45,19590815;9,173052312
PAV535;45,1967603;9,171082563
MNZ010;45,59548192;9,258599275
MNZ008;45,59262791;9,262606958
MNZ009;45,59407004;9,260572659
MNZ011;45,59488672;9,258852338
MNZ012;45,59357088;9,260691328
MNZ013;45,59258601;9,26207151
VLT013;45,46644019;9,602406191
VLT014;45,4664737;9,602196769
CRM382;45,36686393;9,677137551
CRM231;45,37293242;9,692439193
CRM147;45,36587946;9,694429779
CRM111;45,36600393;9,694394245
PAV031;45,16793816;9,142209812
CRM247;45,36525754;9,677382198
CRM245;45,36715601;9,67872517
CRM272;45,3600134;9,693685122
MLN747;45,47537498;9,114359454
MLN748;45,47392601;9,117112155
RVD901;45,47649949;9,522518422
RDN019;45,48081528;9,352138676
RDN020;45,48021868;9,352136173
MDC704;44,51243829;11,58792702
MDC706;44,50652161;11,59890797
SPN032;45,40249247;9,470003892
CNS300;44,49775648;11,42368495
CNS301;44,4970925;11,42697718
CNS311;44,48971164;11,42438886
CNS312;44,49194018;11,42550869
CNS313;44,4919639;11,42539112
CNS315;44,50532836;11,43421821
CNS314;44,50885903;11,43645947
GNG772;45,53469777;9,417836062
GNG773;45,53466476;9,418252717
INZ774;45,54674875;9,455018428
INZ775;45,54653982;9,455456045
INZ776;45,53513732;9,488070196
INZ777;45,53493032;9,48838355
PAV332;45,19503051;9,181792138
PAV604;45,19408875;9,17820273
TRV780;45,52383135;9,576087801
TRV781;45,52389796;9,576597575
BLZ782;45,53162174;9,44805972
BLZ783;45,53190583;9,448580119
INZ784;45,52956118;9,471717362
INZ785;45,52965781;9,472426417
PAV038;45,16792058;9,142285356
PAV120;45,19246366;9,164192704
PAV017;45,19482933;9,159597528
PAV022;45,18956492;9,156990808
PAV047;45,18917475;9,156941184
PAV121;45,19132355;9,163473026
PAV122;45,18956392;9,161507579
PAV123;45,18991288;9,154870346
PAV124;45,1876483;9,156248221
PAV125;45,1855268;9,155232661
PAV127;45,18240457;9,153891887
PAV128;45,17981181;9,152488947
PAV603;45,19414034;9,178002022
PAV328;45,19224087;9,181514821
PAV398;45,19046839;9,18241374
PAV356;45,18986212;9,182590329
PAV129;45,17761059;9,150424282
PAV130;45,17472912;9,14855974
PAV131;45,17227073;9,146338552
SMS003;45,16173644;9,138225136
SMS005;45,15653806;9,134375437
SMS006;45,16497498;9,139917687
SGU001;45,22991467;9,181603764
SGU003;45,23585446;9,17705369
SGU004;45,2354134;9,174620528
SGU005;45,23580005;9,176779466
SGU006;45,23533995;9,179132496
SGU007;45,23362458;9,179599218
SGU008;45,2325778;9,182106399
SGU009;45,2305246;9,181775085
SMS007;45,16453703;9,14068215
TSI001;45,16412363;9,142694265
TSI002;45,16384356;9,146303997
TSI003;45,16133657;9,14977531
TSI004;45,15475821;9,151716302
TSI005;45,14746322;9,153261935
TSI006;45,14583465;9,157565013
TSI007;45,14309016;9,160033741
TSI008;45,14059887;9,161753724
TSI009;45,14353814;9,1598754
TSI010;45,14755294;9,160419208
TSI011;45,15084543;9,161574673
TSI012;45,15357347;9,180819266
TSI013;45,15305531;9,184505883
TSI014;45,15362275;9,180875869
TSI015;45,15075216;9,161379583
TSI016;45,14782414;9,160334652
TSI017;45,14583572;9,157791296
TSI018;45,14751916;9,153389825
TSI019;45,1546238;9,151817163
TSI020;45,1615054;9,149898804
TSI021;45,16393362;9,146497992
TSI022;45,16425511;9,142578192
CMR024;45,13689009;9,119727019
SMS009;45,14490946;9,120030487
SMS008;45,14983762;9,12241035
SMS010;45,14048342;9,119871905
CMR001;45,13214219;9,11945272
CMR002;45,12630711;9,119229331
CMR003;45,12282281;9,119828647
CMR004;45,12025402;9,120403649
CMR005;45,11660738;9,123279996
CMR006;45,11574316;9,124364899
CMR007;45,11387537;9,127214272
CMR008;45,11588289;9,12437625
CMR009;45,11677312;9,123262108
CMR010;45,12039576;9,120486198
CMR011;45,12290919;9,119949964
CMR013;45,1328379;9,119690689
SMS011;45,13709884;9,11981394
SMS012;45,14393718;9,120114942
SMS013;45,15021762;9,123195386
SMS014;45,15134075;9,1249304
SMS015;45,15673932;9,134701609
SMS017;45,16160846;9,138309096
CMR014;45,14264132;9,117078685
CMR015;45,14129667;9,109561867
CMR017;45,13834309;9,104042229
CMR018;45,14122764;9,110262854
TIS020;45,20411766;9,099764506
TIS007;45,20705733;9,094541652
TIS029;45,21619041;9,07766812
TIS008;45,2070601;9,094395651
TIS019;45,20464589;9,098664177
PVMATTE2;45,18947111;9,154997707
FCU003;44,79322282;9,165796419
VZI020;44,77570502;9,184175855
VZI022;44,78655884;9,19349438
VZI024;44,79872964;9,174167325
VZI025;44,80137982;9,184916212
SMS001;45,16410431;9,139345508
SMS002;45,16354496;9,137404985
CCR001;45,20854316;9,218838055
CCR002;45,20500548;9,219630641
CCR003;45,20475245;9,219227995
CCR004;45,20601288;9,221862313
CCR005;45,21292313;9,257444952
CCR006;45,21397124;9,255061541
CCR007;45,21385515;9,252409687
CCR008;45,2126566;9,250183615
CCR009;45,21162834;9,253838532
CCR012;45,21108647;9,258632521
VSA001;45,16338317;9,219255771
VSA002;45,16061649;9,223670797
VSA008;45,15852017;9,227051958
LIN001;45,15718631;9,229511333
LIN002;45,156415;9,231514507
LIN003;45,148205;9,237227834
LIN004;45,1482961;9,239711556
LIN005;45,15055247;9,259779922
LIN006;45,15550451;9,268754492
LIN007;45,15811895;9,269911999
LIN008;45,16120829;9,270441396
LIN009;45,16535633;9,271554493
VSA004;45,17397206;9,225462549
VSA005;45,17272567;9,227363747
VSA006;45,17238648;9,234031758
VSA007;45,16976268;9,233793353
VSA003;45,15863274;9,227041692
VSA009;45,16070702;9,22375991
VSA010;45,16344124;9,219340622
SMS018;45,15210634;9,126719699
TSI023;45,15363295;9,160998053
SGU010;45,23466553;9,181755672
TSI024;45,15323723;9,165341501
TSI025;45,15322012;9,165274624
TSI026;45,15351966;9,161032528
SNB001;45,0932802;8,87919368
SNB002;45,10047478;8,935040491
SNB003;45,11023565;8,914780811
SNB004;45,10532312;8,910169378
SNB005;45,10209884;8,906505845
SNB006;45,09970679;8,908285292
SNB007;45,10083984;8,90846742
SNB008;45,08756448;8,905906229
SNB009;45,09614208;8,906778442
SNB010;45,10358613;8,903720028
SNB011;45,10939124;8,909884564
SNB012;45,09841986;8,891934201
SNB013;45,10535388;8,905393004
ALE003;44,89109946;8,786021857
SNB015;45,10595041;8,912026436
MZB001;45,07395476;8,903443411
STR025;45,07736303;9,291845568
STR008;45,07740613;9,287098357
STR006;45,07582951;9,314628159
STR007;45,07582241;9,295786957
STR023;45,07548524;9,300526315
STR024;45,07558833;9,302622658
STR018;45,07526449;9,305621303
STR019;45,07580693;9,304423884
STR010;45,07604802;9,298371001
STR022;45,076146;9,293635607
STR047;45,07602696;9,298312692
STR021;45,07590612;9,289738895
VHR028;44,98269544;9,008487397
VHR027;44,98318425;9,008370926
PTC004;44,96181974;8,930525584
PTC003;44,96179677;8,930343015
PTC001;44,9550362;8,926670371
PTC002;44,95553489;8,927348647
PAV101;45,22185984;9,178005605
PAV102;45,22173654;9,173678957
PAV103;45,22099287;9,170037173
PAV145;45,17208489;9,146267548
PAV104;45,22093904;9,166722313
PAV247;45,18508707;9,15673175
PAV106;45,21653542;9,165211429
PAV146;45,17509079;9,148908387
PAV147;45,17772996;9,150574461
PAV248;45,1847403;9,161929304
PAV016;45,18989926;9,145569583
PAV249;45,18438306;9,164729744
PAV264;45,19759005;9,184304148
PAV250;45,18177289;9,16619297
PAV105;45,21845367;9,16584462
PAV263;45,19600991;9,184735504
PAV107;45,21466186;9,164394152
PAV251;45,18187642;9,171422106
PAV013;45,20032394;9,136161259
PAV252;45,1821307;9,174898504
PAV255;45,17916417;9,190724173
PAV253;45,18079582;9,181841186
PAV019;45,1897144;9,204291276
PAV108;45,21280787;9,163750309
PAV020;45,21174315;9,160528334
PAV021;45,20294772;9,146756624
PAV023;45,20222055;9,146095134
PAV024;45,20059238;9,146100045
PAV025;45,19984354;9,147508083
PAV026;45,19853033;9,148528987
PAV027;45,19802827;9,147733228
PAV308;45,19645224;9,148660431
PAV028;45,1961909;9,147155101
PAV029;45,19758232;9,146364228
PAV030;45,19798171;9,148104418
PAV032;45,19839207;9,148975861
PAV033;45,199864;9,147876403
PAV034;45,20070545;9,146130332
PAV035;45,2065803;9,191274513
PAV036;45,20672566;9,190311589
PAV148;45,17963288;9,152485567
PAV149;45,18230194;9,153899248
SER085;45,64420281;9,20842396
PAV151;45,18574661;9,155395261
PAV037;45,1960213;9,177028015
PAV152;45,18746244;9,155990603
PAV153;45,18947992;9,154921275
PAV039;45,20693248;9,190648973
PAV040;45,20252828;9,153454682
PAV327;45,22287326;9,178713577
SPT001;45,03961222;8,947503389
SMV004;44,98823558;9,307912958
SPT003;45,04132566;8,948387605
SPT004;45,03960011;8,944054345
SPT005;45,03966356;8,943983093
MBA005;45,00384763;9,101724576
CIG009;45,0019216;9,114408964
ZEN001;45,05255298;9,325840622
TCO002;44,97843314;9,076689922
PAV044;45,22236275;9,178412512
PAV045;45,20777889;9,175978195
PAV155;45,19168245;9,164284561
PAV046;45,17027802;9,144159986
PBR008;45,09654822;9,316481608
STR015;45,0789481;9,300516185
VHR042;44,99508345;9,012240257
TCO006;44,97604554;9,105333163
VHR032;44,99473032;9,012713435
VNI007;44,86841233;9,193520111
VNI002;44,87233932;9,200995115
VNI012;44,87130551;9,20002297
VNI003;44,87821657;9,177733458
VNI006;44,87786445;9,164568266
VRT002;45,04011588;9,113167323
VRT001;45,04021697;9,112780715
PAV156;45,19243814;9,164332883
PAV157;45,19376226;9,162113348
PAV254;45,17986225;9,187166329
BIA011;44,82407275;9,141902271
BIA015;44,82360954;9,127174435
BIA012;44,82779602;9,12106
BIA013;44,8282566;9,121026632
VHR025;44,98921869;9,018645181
BIA006;44,83464285;9,11635724
VHR036;44,98485262;9,003449614
PAV325;45,19420113;9,174101963
PAV159;45,19686878;9,158854116
PAV158;45,19261207;9,158118805
PAV160;45,19965976;9,159401434
MLN300;45,45152953;9,203199743
VHR026;45,00711708;9,010736263
STV004;44,70471484;8,527053457
STV003;44,70485859;8,527166439
PAV161;45,20172602;9,160133729
PAV162;45,2037652;9,160825
PAV163;45,20593631;9,161517458
VHR037;44,99149975;9,003823718
BOB017;44,7829575;9,359390864
BOB015;44,79370488;9,366050213
BOB012;44,78866702;9,358584128
BOB013;44,80078494;9,358938844
PAV164;45,21142088;9,163435536
CGI008;45,06105142;9,413044457
PAV053;45,19484674;9,220940932
PAV054;45,19258188;9,219825688
PAV165;45,21307515;9,164088508
PAV055;45,19028957;9,202933657
PAV056;45,19246866;9,219881916
PAV057;45,19553417;9,221293562
ABU013;45,18528274;9,277939293
ABU012;45,18508691;9,278125799
PAV166;45,21474691;9,16449865
CLO011;45,15440499;9,371807337
CLO008;45,1587463;9,375691706
CLO007;45,15856469;9,375749674
CLO004;45,15699422;9,370561818
PAV425;45,18000955;9,166301732
PAV426;45,1681075;9,209247641
PAV427;45,16593702;9,212551075
VHR029;44,99761851;9,008835761
FGH005;45,17521583;9,316929599
MAG001;45,2162407;9,361782321
PPM001;45,12291097;9,434750514
PPM010;45,11332954;9,438285157
MTE013;45,16461647;9,446875541
PAV061;45,18782716;9,148559705
PAV062;45,18724665;9,153744238
PAV167;45,21664077;9,165360961
VHR096;44,98977733;9,011229884
PAV058;45,16851469;9,209468082
PAV449;45,1661212;9,212164457
VHR022;44,99016517;9,000565732
PAV265;45,19972366;9,181468049
PAV266;45,19919675;9,179775324
PAV269;45,19596762;9,184858378
PAV457;45,18129844;9,179265359
PAV458;45,18138124;9,179275801
PAV270;45,19547813;9,183630582
PAV271;45,19490463;9,180856254
PAV276;45,19388318;9,173793594
PAV277;45,19309007;9,172580551
PAV279;45,19063559;9,168718665
PAV464;45,1981003;9,174831815
PAV465;45,18601327;9,146885088
PAV467;45,20295203;9,13940742
PAV468;45,2040223;9,137780342
PAV059;45,20769263;9,138151599
PAV470;45,20563092;9,139162731
PAV471;45,19681239;9,192386251
PAV472;45,19655065;9,190810406
PAV475;45,20736874;9,175997483
PAV018;45,1914485;9,184069525
TCO004;44,96369085;9,102976173
MBA004;44,99860654;9,088735712
BIA009;44,82466821;9,170794546
BIA014;44,82369576;9,127247838
PDD799;45,57359071;9,169567
SER092;45,65676836;9,187956729
TRG032;45,6587476;9,267301086
VAZ002;45,00829407;8,645753535
CLO016;45,15838029;9,363746213
CLO015;45,15795831;9,364788906
PAV060;45,18942285;9,150407121
PAV853;45,17810428;9,205681434
VHR039;44,99241367;9,004286559
MLN226;45,43003076;9,202007818
VHR047;44,9883216;9,008542355
VHR045;44,98874835;9,009617621
PAV280;45,18868182;9,169343613
PAV473;45,22262778;9,175667672
ABU009;45,18788812;9,26774477
ABU007;45,18621441;9,274704413
ABU005;45,19574677;9,283470015
ABU002;45,20875248;9,276078163
ABU003;45,20879796;9,276454017
ACQ001;44,67291352;8,475924109
ACQ002;44,68171049;8,502683524
ALE015;44,90923279;8,607909466
ALE010;44,89994828;8,657672462
ALE008;44,89016113;8,777466941
ALE007;44,8892703;8,763223658
ALE005;44,88536754;8,721397503
ALE012;44,8954651;8,669652812
ALE001;44,86556045;8,554613399
ALO001;45,16999073;8,889132339
ALO002;45,16993218;8,889393606
ALZ001;45,01762418;8,890123292
ALZ002;45,0176161;8,890189876
ARP001;45,0686248;9,350666976
ARP003;45,09737609;9,340813267
BAO001;45,0762583;9,205309639
BAT003;45,27422056;9,077508794
BAT002;45,26587667;9,066273719
BCO001;45,06405026;9,357495195
BDP001;45,12111953;9,468033669
BEG009;45,16088387;9,314249336
BEG014;45,15871906;9,320135088
BEG002;45,16245446;9,314501709
BEG001;45,16235157;9,314578008
BEG012;45,15937177;9,315600029
BEO008;45,26321041;9,003634122
BEO016;45,2541293;9,036322864
BEO009;45,24452082;9,036643897
BEO014;45,25821437;9,026919843
BEO012;45,25693167;9,031230176
BEO004;45,23993278;9,039507942
BEO005;45,2543862;9,036950142
BIA004;44,82340188;9,154843143
BIA002;44,82575926;9,123624823
BIN001;45,33115287;9,101574051
BLO001;45,23971171;9,140357488
BLO002;45,23971264;9,136384487
BMO001;44,94710683;9,189439498
BMO002;44,92461841;9,195346345
BMO003;44,93134256;9,192891396
BMO004;44,94366566;9,188564308
BOA003;44,83648424;8,540128529
BOB018;44,80220561;9,31310609
BOB005;44,769824;9,385863696
BOB007;44,77503735;9,356057715
BOB004;44,78626912;9,350128785
BOB019;44,78471851;9,344773683
BOB014;44,79366321;9,366821148
BOB002;44,79432881;9,370205111
BOB016;44,78294632;9,35926869
PAV168;45,21847751;9,165910384
BPN001;45,08533376;9,08216421
BPR001;44,97315648;9,12781168
BPR002;44,9583664;9,15987375
BPR003;44,96660657;9,147591262
BPR004;44,97506732;9,125226243
BPR005;44,97820747;9,119225151
BPR006;44,93506837;9,1190634
BPR007;44,98998172;9,109482332
BRB001;45,07043099;9,134286008
BRB002;45,0783015;9,133892018
BRB003;45,08019023;9,123486429
BRB004;45,08921544;9,116594169
BRB005;45,08714066;9,11497929
PAV169;45,22090248;9,166640588
BRL002;44,70881304;9,305003042
PAV170;45,22102371;9,170402357
PAV171;45,22185508;9,173489483
PAV172;45,18060134;9,160793529
PAV173;45,18121535;9,165670932
PAV474;45,19443729;9,182362776
BRL003;44,68975739;9,303472418
CLA009;45,03223178;9,244938069
CDL008;44,96531317;9,059816781
BRL006;44,73814049;9,281500114
BRM001;45,12700932;8,623254465
CVE003;45,04785749;9,008148785
CVE002;45,06340852;9,015574612
CVE004;45,05633381;9,016465335
CVE005;45,05613304;9,01647272
CLA008;45,04267892;9,22974267
BRO006;45,05852304;9,250121795
CDL006;44,99717991;9,071867511
CLA013;45,04388482;9,242632019
CLA005;45,04722551;9,256091373
BSE002;45,30795246;9,312287538
BSE004;45,30460525;9,31511695
BSE003;45,30380108;9,315114383
BSE006;45,3093164;9,310498206
BSE005;45,30988739;9,309768404
BSO003;45,27118786;9,238560218
BSO007;45,253283;9,232799307
BSO008;45,26626;9,218122519
BSO005;45,27852623;9,203954269
BSO001;45,25800678;9,233592499
BSR001;45,2350564;8,912283887
BSR002;45,2460813;8,905041855
BTE001;45,31190598;8,968785037
BTE003;45,31516929;8,970207246
BUB001;45,32834897;9,016622526
BUB003;45,32760545;9,010354066
BUB002;45,32884336;9,013587852
CAA001;45,23493551;8,691319961
CAA002;45,23494778;8,691379454
CBR001;45,07277231;9,09996182
CLA007;45,04271167;9,229673994
CLA004;45,03227599;9,245030792
CCR011;45,21286002;9,281625989
CCR013;45,2129709;9,282025083
CCR014;45,21165438;9,256598153
CDL001;44,98087952;9,060889147
CDL002;44,9807333;9,061927212
CDN001;45,13082398;9,378333869
CEA002;45,26014686;9,238171144
CER001;44,68367708;9,307417719
